https://www.automobil-industrie.vogel.de/elektro-anteil-verdoppelt-sich-a-ceb8590aafa6ad12600bdf6c1adf430e/	2022-08-01	<body><head rend="h2">Transporter-Neuzulassungen Elektro-Anteil verdoppelt sich</head><p>Anbieter zum Thema</p><p>Bei Pkw kommt der reine, batterieelektrische Antrieb in der EU mittlerweile auf einen Marktanteil von knapp zehn Prozent. Davon sind die Transporter noch weit entfernt. Aber der Marktanteil steigt.</p><p>Der Anteil von rein elektrisch angetriebenen Fahrzeugen an den Transporter-Neuzulassungen in der EU hat sich im vergangenen Jahr mehr als verdoppelt. Der Branchenverband Acea zählte im Jahr 2021 rund 44.600 leichte Nutzfahrzeuge mit reinem Batterieantrieb. Das entspricht 2,9 Prozent aller neu zugelassenen Fahrzeuge. Im Vorjahr lagen die Zahlen bei 27.500 E-Transportern beziehungsweise 1,9 Prozent.</p><p>Die reinen Batterie-E-Mobile stellten 2021 die größte Gruppe unter den alternativ angetriebenen leichten Nutzfahrzeugen. Rang zwei ging an die Hybridfahrzeuge mit 25.500 Einheiten, gefolgt von knapp 9.400 Erdgasmodellen. Plug-in-Hybride spielten mit 2.200 Neuzulassungen eine Nebenrolle, Brennstoffzellentransporter sind mit lediglich sechs Neuzulassungen praktisch noch nicht auf der Straße.</p><p>Der überwiegende Teil der neuen leichten Nutzfahrzeuge war 2021 noch mit einem Verbrennungsmotor ausgerüstet. Diesel-Modelle wurden 1,4 Millionen Mal neu zugelassen, Benziner 58.800 Mal.</p><p>E-Mobilität</p><p>Sono präsentiert Solar Bus Kit und Seriendesign des Sion</p><p>(ID:48503943)</p></body>
https://www.automobil-industrie.vogel.de/webasto-sucht-partner-fuer-ladesaeulen-geschaeft-a-ea2a0aab187033dc47bb5d2bb3bf9465/	2022-08-01	<body><head rend="h2">E-Mobilität Webasto sucht Partner für Ladesäulen-Geschäft</head><p>Anbieter zum Thema</p><p>Laut eines Berichts des „Handelsblatts“ sucht der Zulieferer Webasto nach einem Investor für seine Ladelösungen, die unter anderem Wallboxen und Ladekabel umfassen. Der Grund dürfte ein zu schwaches Wachstum sein.</p><p>Wie die Wirtschaftszeitung erfahren hat, sucht der Autozulieferer Webasto einen Investor für sein Geschäft mit Ladesäulen und -kabeln für Elektroautos. Das Unternehmen bestätigte dem Blatt, dass es auf der Suche nach einem „Partner“ sei, der „die positive Entwicklung des Charging-Bereichs unterstützt“. Und der Lieferant räumte auch einen Grund für diesen Schritt ein: „Wir sehen bei uns, dass momentan nicht das volle Potenzial ausgeschöpft werden kann.“</p><p>Elektromobilität</p><p>12 Wallboxen im Test</p><p>Laut „Handelsblatt“ soll die Investmentbank Jefferies mit der Suche nach einem Investor beauftragt worden sein. Die Bank bestätigte dies aber nicht. Allerdings wolle sich Webasto laut Branchenkreisen nicht komplett von der Sparte trennen. Der Zulieferer selbst verwies demnach darauf, dass sich die Branche in einer Konsolidierungsphase befinde.</p><head rend="h3">Nicht das Kerngeschäft des Zulieferers</head><p>Die Suche nach einem Käufer für die Ladetechnik dürfte auch daran liegen, dass das Kerngeschäft des Zulieferers und die damit verbundenen Zielgruppen und Vertriebskanäle stark von diesem Engagement abweichen. Webasto fertigt vor allem Standheizungen, Schiebedächer und Batterien für Automobilhersteller. Bei mobilen Ladestationen, Wallboxen und Kabeln gibt es hingegen einen weltweit sehr heterogenen Markt von Anbietern und Betreibern. So sind in Deutschland unter anderem Energieunternehmen wie Eon oder Start-ups wie Heimladen als Mitbewerber aktiv. Und das Geschäft wird neben Gewerbetreibenden vor allem bei Endkunden gemacht.</p><p>Diese Kunden findet Webasto laut eigener Angaben vor allem in Deutschland, dem Rest Europas sowie in den USA. Die Produktionsstätten für die Ladetechnik sind im rheinland-pfälzischen Schaidt, im mexikanischen Werk in Irapuato und am chinesischen Standort Wuhan.</p><head rend="h3">Schwaches Wachstum des Bereichs</head><p>Die E-Mobilitäts-Sparte des Zulieferers konnte laut dem Zeitungsbericht Im vergangenen Jahr 155 Millionen Euro umsetzen und damit den Wert des Vorjahrs verdoppeln. Neben der Ladetechnik bündelt Webasto in der Sparte auch Batteriesysteme und Elektroheizungen. Bis 2025 hat das Unternehmen ein Ziel von einer Milliarde Euro Umsatz für das Geschäftsfeld ausgegeben. Dabei scheint gerade das Lade-Business noch zu wenig dazu beizutragen: Der Medienbericht verweist auf Branchenschätzungen, die die Erlöse im zweistelligen Millionenbereich sehen.</p><p>Bilanz</p><p>Webasto schreibt erneut rote Zahlen</p><p>Trotz wachsender Nachfrage bei der Elektromobilität verfolgt Webasto nach zwei Jahren mit Verlusten einen „konsequenten Sparkurs“, wie es Vorstandschef Holger Engelmann zuletzt betonte. Das bedeute auch bei Investitionen Zurückhaltung, insbesondere dann, wenn sie nicht eine schnelles Wachstum bringen. Das dürfte auch das konkrete Problem der Ladelösungen sein.</p><p>(ID:48504099)</p></body>
https://www.automobil-industrie.vogel.de/erste-lkw-schnelllade-saeulen-eroeffnet-a-23bc97d64f31cfcd4faae292d81dc657/	01.08.2022	<body><head rend="h2">E-Mobilität Erste Lkw-Schnelllade-Säulen eröffnet</head><p>Anbieter zum Thema</p><p>Auch der Lkw-Fernverkehr soll elektrifiziert werden. Dafür bedarf es neben Fahrzeugen auch zehntausende Lkw-Schnelllader an Europas Hauptverkehrsachsen. Die ersten beiden gehen nun in Rheinland-Pfalz ans Netz.</p><p>Der Mineralölkonzern Aral hat mit dem Bau seines Schnellladenetzes für Lkw begonnen. Die nach Unternehmensangaben weltweit ersten beiden 300-kW-Säulen für Nutzfahrzeuge haben nun an einer Aral-Tankstelle an der B9 im rheinland-pfälzischen Schwegenheim den Betrieb aufgenommen.</p><p>Lkw-Fahrer können dort beispielsweise während der gesetzlich vorgeschriebenen 45-Minuten-Pause den Akku ihres Trucks nachladen; 150 bis 200 Kilometer Extra-Reichweite sollen so möglich sein. Ein Shop mit Essen und Getränken sowie Sanitäranlagen stehen vor Ort zur Verfügung. Angaben zu weiteren Ausbauplänen macht Aral in seiner Mitteilung nicht.</p><p>Elektromobilität</p><p>Daimler Truck testet Brennstoffzellen-Lkw mit flüssigem Wasserstoff</p><head rend="h3">Nur wenige E-Lkw im Fernverkehr</head><p>Noch ist die Zahl der elektrischen Lkw auf deutschen Straßen gering. Im vergangenen Jahr kamen rund 1.000 neue Fahrzeuge auf die Straße. Die Zahl der im Fernverkehr eingesetzten E-Lkw, für die die Nutzung von Schnellladesäulen in Frage kommt, dürfte noch bedeutend kleiner sein, wird aber in den kommenden Jahren stark ansteigen. Vor diesem Hintergrund muss die Ladeinfrastruktur wachsen.</p><p>Dem Branchenverband ACEA zufolge liegt der Bedarf an Hochleistungsladepunkte in Europa bereits 2025 bei bis zu 15.000 Anschlüssen, 2030 sind 50.000 nötig.</p><p>E-Mobilität</p><p>Sono präsentiert Solar Bus Kit und Seriendesign des Sion</p><p>(ID:48503889)</p></body>
https://www.automobil-industrie.vogel.de/lichtprojektionen-funktionen-ueber-das-design-hinaus-a-d647a365b2b8850b6ea0ea7f66a09c61/	01.08.2022	<body><head rend="h2">Elektronik Lichtprojektionen: Funktionen über das Design hinaus</head><p>Anbieter zum Thema</p><p>Dirk Linzmeier ist Technikvorstand von Plastic Omnium Lighting, Michael Rosenauer leitet die Entwicklung bei Plastic Omnium. Im Gespräch beschreiben beide die Entwicklung digitaler Projektionen und technische Hintergründe.</p><p>Herr Linzmeier, welche Anwendungsfelder gibt es für digitale Projektionssysteme in der Fahrzeugentwicklung?</p><p>Digitale Projektionssysteme bieten verschiedene Möglichkeiten, Exterior und Interior individuell zu gestalten. So erweitern neue digitale Projektionen beispielsweise das klassische Willkommensszenario, das beim Einsteigen vor die Fahrer- und Beifahrertür projiziert wird, auf das Armaturenbrett. Dort wird die Projektion mit der Ambientebeleuchtung synchronisiert und je nach Stimmung der Passagiere angepasst. Beispielsweise gibt es verschiedene Modi zur Auswahl: von „Entspannung“ bis „Action/Sport“.</p></body>
https://www.automobil-industrie.vogel.de/im-tesla-lenkt-die-fahrzeug-bedienung-am-staerksten-ab-a-45bf6d7d152d3513a80f44a91b4a4be3/	01.08.2022	<body><head rend="h2">ADAC-Test Im Tesla lenkt die Fahrzeug-Bedienung am stärksten ab</head><p>Anbieter zum Thema</p><p>Ob Touchscreen, Drehrad oder Touchpad: Die Bedienung von Infotainment &amp; Co. hat im Auto Ablenkungspotenzial. Bei einigen Modellen fällt das höher aus als bei anderen.</p><p>Immer zahlreichere Funktionen erhöhen im Cockpit moderner Autos das Ablenkungsrisiko. Besonders viel Aufmerksamkeit verlangt die Bedienung im Tesla Model 3, wie jüngst ein Test des ADAC ergeben hat. Aber auch die Systeme anderer Hersteller sind nicht perfekt.</p><p>In die Bewertung lag der Schwerpunkt auf Sicherheitsaspekten; Bedienkomfort- und Funktionsumfang spielten nur eine Nebenrolle. Sprachsteuerung wurde, wo vorhanden, nicht berücksichtigt. Testsieger sind die Kompaktmodelle Mazda 3 und BMW 1er mit der Gesamtnote „gut“. Beide punkteten mit der intuitiven Bedienbarkeit sicherheitsrelevanter Funktionen, zudem gefiel den Testern, dass es eine separate Klimaanlagensteuerung gibt.</p><p>Bei einigen anderen Herstellern ist diese mittlerweile in der Menüstruktur des Touchscreens versteckt und dadurch schwieriger während der Fahrt zu nutzen. Als Nachteil werteten die Experten, dass in beiden Modellen das Infotainmentsystem über einen Dreh-Drück-Steller bedient wird, was zu eine längeren Eingabezeit führt.</p><head rend="h3">VW Golf lediglich Mittelmaß</head><p>Nur für einen Mittelfeldplatz reichte es bei VW Golf und Dacia Duster, bei denen das Infotainment über einen Touchscreen gesteuert wird. Beim Golf betrifft das auch die Klimaanlage, was die Tester als umständlich werteten. Keine Zustimmung fand außerdem das Touchpad-System der Mercedes A-Klasse, das sich recht schwer bedienen ließ.</p><p>Autonomes Fahren</p><p>„Digitale Mobilitäts-Plattformen passen nicht zu Automobilzulieferern“</p><p>Auf dem letzten Rang landet mit der Note „ausreichend“ das Bediensystem im Tesla Model 3. Dort werden nahezu alle Funktionen per Touchscreen gesteuert – auch die sicherheitsrelevanten. Der ADAC maß daher die mit Abstand längsten Bedien- und damit Ablenkungszeiten. Beim Bedienkomfort des Infotainmentsystems schneidet der Tesla im Testfeld allerdings am besten ab.</p><p>(ID:48494619)</p></body>
https://www.automobil-industrie.vogel.de/byd-will-ab-oktober-in-deutschland-verkaufen-a-af171eb012591ee30951755bb7718083/	2022-08-02	<body><head rend="h2">Chinesische Autohersteller BYD will ab Oktober in Deutschland verkaufen</head><p>Die aktuell weltweite Nummer eins unter den E-Autobauern will ihren europäischen Brückenkopf erweitern. Nach dem Start in Norwegen soll im Herbst der Vertrieb in den Niederlanden, in Schweden und in Deutschland beginnen.</p><p>Der chinesische E-Autobauer BYD hat für Oktober den Pkw-Verkaufsstart in Deutschland angekündigt. Noch vor dem Jahreswechsel sollen die ersten Fahrzeuge ausgeliefert werden, heißt es in einer aktuellen Presseerklärung des OEMs.</p><p>Konkret kündigte BYD die Eröffnung eines Flagship-Stores in Stockholm an. In Deutschland würden gerade „Top-Händler aus verschiedenen Regionen ausgewählt“, die das chinesische Fabrikat vertreten sollen. Da der Hersteller hierzulande keinerlei Vertriebserfahrung hat, soll der schwedische Autohändler Hedin Mobility die Partnerakquise übernehmen.</p><head rend="h3">Hedin regelt Vertrieb und Service</head><p>Die große Autohandelsgruppe soll auch bereits selber Autohäuser in Deutschland betreiben. Offenbar hat BYD mit Hedin Mobility nun eine Art Importeursvertrag für Schweden und Deutschland abgeschlossen. Hedin soll auch für alle After-Sales-Aktivitäten hauptverantwortlich sein.</p><p>In Sachen Produkt ist bis jetzt lediglich die Einführung des elektrischen SUVs „Tang“ bestätigt, der in Norwegen bereits auf der Straße ist.</p><p>Der Hersteller will noch im August ein verbraucherorientiertes Internetangebot unter der URL www.bydauto.de starten.</p><head rend="h3">Größtes E-Auto-Volumen</head><p>Weil die BYD-Werke von den jüngsten Corona-Lockdowns in China verschont blieben, konnte der E-Autobauer im ersten Halbjahr seinen Output auf über 640.000 E-Fahrzeuge steigern – knapp 80.000 mehr als beim bisherigen globalen Elektro-Marktführer Tesla.</p><p>E-Mobilität</p><p>BYD überholt Tesla als weltweiter Verkaufschampion von E-Autos</p><p>BYD mit Hauptsitz in Shenzhen betreibt weltweit über 30 Produktionsstandorte. Neben Elektroautos ist das Unternehmen mittlerweile auch bei der Fertigung von Batteriezellen führend – nur der ebenfalls aus China stammende Lithium-Ionen-Akku-Spezialist CATL produziert mehr. BYD fertigt zudem Akkus für Mobiltelefone. Der Jahresumsatz von BYD belief sich im vergangenen Jahr auf umgerechnet rund 30 Milliarden Euro.</p><head rend="h3">Filialnetz mit 230 Betrieben</head><p>Die Hedin-Mobility-Gruppe gehört zu den großen europäischen Autohändlern. Mit über 6.000 Beschäftigten betreibt die Handelsgruppe nach eigenen Angaben mehr als 230 Autohäuser in acht Ländern. Insgesamt drehte das Unternehmen im vergangenen Jahr 125.000 Neu- und Gebrauchtfahrzeuge und erwirtschaftete einen Nettoumsatz von umgerechnet rund 2,7 Milliarden Euro.</p><p>(ID:48519329)</p></body>
https://www.automobil-industrie.vogel.de/auf-zu-neuen-ufern-mit-dem-kia-ev6-gt-a-c6388a6eea3b0eb2b26a0c1d52e0e035/	02.08.2022	<body><head rend="h2">Fahrbericht Auf zu neuen Ufern mit dem Kia EV6 GT</head><p>Anbieter zum Thema</p><p>Kia will mit dem EV6 GT ein Statement setzen: Dank einer Gesamtleistung von 585 PS ist er das bis dato stärkste Serienmodell der Südkoreaner. Aber trotz seiner Kraft fährt das Topmodell deutlich kultivierter als erwartet.</p><p>Kia hat in den vergangenen Jahren einen bemerkenswerten Aufstieg hingelegt. Aus der einstigen Low-Budget-Marke ist einer der härtesten Konkurrenten für die europäischen und japanischen Autogiganten geworden.</p><p>Mittlerweile wildern die Südkoreaner sogar im Revier von Tesla – dank der konzerneigenen Plattform E-GMP, auf der auch der Konzernbruder Hyundai Ioniq 5 steht, nehmen sie bei reinen Elektrofahrzeugen eine technologische Führungsrolle ein.</p><head rend="h3">Der GT kommt im November</head><p>Auch die wahrscheinlich mindestens 70.000 Euro kostende neue Spitzenversion der EV6-Baureihe, der 430 kW/585 PS leistende GT, kann dank seines 800-Volt-Bordnetzes den 77 kWh großen Akku theoretisch in 18 Minuten von 10 auf 80 Prozent laden.</p><p>Optisch zeigen sich schon die bürgerlichen Varianten ziemlich offensiv. Das Design mag nicht jedem gefallen, der Mut scheint von der Käuferschaft aber belohnt zu werden. Seit dem Marktstart im vergangenen Herbst hat der Autobauer allein in Europa 24.500 Einheiten des EV6 abgesetzt.</p><p>Ab November kommt nun also der GT: Auch wenn der EV6 als ungewohnt flach geratener Crossover in keine Schublade passen soll, bezeichnet Kia ihn als klassischen Gran Turismo. Der knapp 4,70 Meter lange Fünfsitzer ist nämlich nicht nur schnell – sondern verfügt zumindest theoretisch mit 420 Kilometern über eine ausreichende WLTP-Reichweite für längere Strecken.</p><head rend="h3">Dezente Abgrenzung vom Basismodell</head><p>Da das Grundmodell EV6 mit seiner aggressiv dreinblickenden Schnauze, der flachen Dachlinie sowie dem auffälligen Leuchtbogen am Heck optisch ohnehin schon ziemlich extrovertiert auftritt, hat sich Kia bei der GT-Version mit weiterer Sportschminke zurückgehalten.</p><p>21-Zöller im exklusiven Design, eine stärker akzentuierte Motorhaube sowie dezent modifizierte Front- und Heckschürzen inklusive eines markanteren Diffusors grenzen die Sportversion äußerlich vom Standard-EV6 ab.</p><p>E-Mobilität</p><p>China wechselt als Auto-Exporteur auf die Überholspur</p><p>Neongelbe Bremssättel runden die Sportkur äußerlich ab. Innen spendiert Kia dem Topmodell in der vorderen Reihe Schalensitze. Dazu kommt ein neongelber Knopf am Lenkrad, mit dem der GT-Modus aktiviert wird.</p><head rend="h3">In 3,5 Sekunden von Null auf Hundert</head><p>Mit 585 PS fällt die GT-Version gleich um 260 PS stärker aus als die zweitstärkste Motorisierung EV6 AWD. Beide Varianten verfügen zwar über das gleiche Antriebslayout mit jeweils einem Elektromotor an beiden Achsen, bei der GT-Version gibt die hintere Maschine aber deutlich mehr Leistung ab.</p><p>Der Unterschied ist in der Praxis beeindruckend: Wenn der GT-Mode aktiviert ist sprintet der Fünfsitzer in 3,5 Sekunden von Null auf Hundert und erreicht eine Spitzengeschwindigkeit von 260 km/h. Das wird erreicht, in dem die Assistenzsysteme dem Fahrer deutlich mehr Spielraum lassen und die gesamte gebündelte Kraft der zwei Motoren zur Verfügung steht. Beim normalen EV6 ist dagegen schon bei 185 km/h Schluss.</p><head rend="h3">Dämpfersystem lässt kaum Seitenneigung zu</head><p>Schon im Sportmodus lässt das elektronisch gesteuerte Dämpfersystem selbst in sehr schnell genommenen Kurven nahezu keine Seitenneigung und kaum Wankbewegungen zu. Gleichzeitig sorgt ein elektronisches Sperrdifferenzial dafür, dass die Räder mit dem meisten Grip mit besonders viel Leistung versorgt werden.</p><p>Auch im Sport- und GT-Modus werden die Passagiere dabei nicht über Gebühr malträtiert. Lediglich kurze Stöße werden mitunter recht herb in den Innenraum weitergegeben.</p><p>Das Handling kann getrost als narrensicher bezeichnet werden – zumindest, wenn man nicht gerade im GT-Modus unterwegs ist. Im Drift-Mode, der nur im GT-Modus zur Verfügung steht, kann das Heck spielend leicht zum Auskeilen gebracht werden.</p><head rend="h3">Verschiedene Kritikpunkte</head><p>Obwohl der EV6 GT insgesamt sehr ausgereift wirkt, gibt es einige Kritikpunkte. Zum einen könnte die grundsätzlich exakte, geschwindigkeitsabhängige Lenkung mehr Rückmeldung bieten.</p><p>Fahrbericht</p><p>Japanisches Allerlei: Hybridantriebe im Test</p><p>Zum anderen passt das Zweispeichenlenkrad aus dem Standard-EV6 nicht wirklich in ein sportliches Auto. Der Volant wirkt nicht nur klobig, sondern verdeckt bei einem stärkeren Lenkeinschlag die Sicht auf die Anzeigen und teilweise sogar auf das Head-up-Display.</p><p>Zudem dauert es recht lange, eine angenehme Sitzposition zu finden. Dass Kia vermutlich aus Kostengründen selbst in der Topversion auf eine elektrische Sitzeinstellung verzichtet hat, macht es nicht einfacher. Die Verarbeitung ist zwar gut, die Koreaner setzen aber selbst im oberen Bereich der Türverkleidungen auf schnödes Hartplastik.</p><head rend="h3">Sportversion vermutlich ab 70.000 Euro erhältlich</head><p>Trotzdem wird Kia mit dem EV6 GT sein Ziel wohl erreichen: einen elektrischen Imageträger auf die Straße zu stellen, der die direkte Konkurrenz leistungsmäßig in den Schatten stellt und ein gewisses fahrdynamisches Talent mit alltagstauglichem Komfort sowie angemessener Langstreckentauglichkeit verbindet.</p><p>Ursprünglich hatte Kia für den GT übrigens einen Basispreis von 66.000 Euro angekündigt, die Serienversion dürfte angesichts der gestiegenen Rohstoffpreise nun aber deutlich teurer werden. Vermutlich wird es jetzt erst jenseits der 70.000-Euro-Marke losgehen.</p><p>(ID:48518878)</p></body>
https://www.automobil-industrie.vogel.de/byd-will-ab-oktober-in-deutschland-verkaufen-a-af171eb012591ee30951755bb7718083/	02.08.2022	<body><head rend="h2">Chinesische Autohersteller BYD will ab Oktober in Deutschland verkaufen</head><p>Die aktuell weltweite Nummer eins unter den E-Autobauern will ihren europäischen Brückenkopf erweitern. Nach dem Start in Norwegen soll im Herbst der Vertrieb in den Niederlanden, in Schweden und in Deutschland beginnen.</p><p>Der chinesische E-Autobauer BYD hat für Oktober den Pkw-Verkaufsstart in Deutschland angekündigt. Noch vor dem Jahreswechsel sollen die ersten Fahrzeuge ausgeliefert werden, heißt es in einer aktuellen Presseerklärung des OEMs.</p><p>Konkret kündigte BYD die Eröffnung eines Flagship-Stores in Stockholm an. In Deutschland würden gerade „Top-Händler aus verschiedenen Regionen ausgewählt“, die das chinesische Fabrikat vertreten sollen. Da der Hersteller hierzulande keinerlei Vertriebserfahrung hat, soll der schwedische Autohändler Hedin Mobility die Partnerakquise übernehmen.</p><head rend="h3">Hedin regelt Vertrieb und Service</head><p>Die große Autohandelsgruppe soll auch bereits selber Autohäuser in Deutschland betreiben. Offenbar hat BYD mit Hedin Mobility nun eine Art Importeursvertrag für Schweden und Deutschland abgeschlossen. Hedin soll auch für alle After-Sales-Aktivitäten hauptverantwortlich sein.</p><p>In Sachen Produkt ist bis jetzt lediglich die Einführung des elektrischen SUVs „Tang“ bestätigt, der in Norwegen bereits auf der Straße ist.</p><p>Der Hersteller will noch im August ein verbraucherorientiertes Internetangebot unter der URL www.bydauto.de starten.</p><head rend="h3">Größtes E-Auto-Volumen</head><p>Weil die BYD-Werke von den jüngsten Corona-Lockdowns in China verschont blieben, konnte der E-Autobauer im ersten Halbjahr seinen Output auf über 640.000 E-Fahrzeuge steigern – knapp 80.000 mehr als beim bisherigen globalen Elektro-Marktführer Tesla.</p><p>E-Mobilität</p><p>BYD überholt Tesla als weltweiter Verkaufschampion von E-Autos</p><p>BYD mit Hauptsitz in Shenzhen betreibt weltweit über 30 Produktionsstandorte. Neben Elektroautos ist das Unternehmen mittlerweile auch bei der Fertigung von Batteriezellen führend – nur der ebenfalls aus China stammende Lithium-Ionen-Akku-Spezialist CATL produziert mehr. BYD fertigt zudem Akkus für Mobiltelefone. Der Jahresumsatz von BYD belief sich im vergangenen Jahr auf umgerechnet rund 30 Milliarden Euro.</p><head rend="h3">Filialnetz mit 230 Betrieben</head><p>Die Hedin-Mobility-Gruppe gehört zu den großen europäischen Autohändlern. Mit über 6.000 Beschäftigten betreibt die Handelsgruppe nach eigenen Angaben mehr als 230 Autohäuser in acht Ländern. Insgesamt drehte das Unternehmen im vergangenen Jahr 125.000 Neu- und Gebrauchtfahrzeuge und erwirtschaftete einen Nettoumsatz von umgerechnet rund 2,7 Milliarden Euro.</p><p>(ID:48519329)</p></body>
https://www.automobil-industrie.vogel.de/engpaesse-bremsen-e-auto-absatz-a-0f028eaf7bb15328a29aa1c292e63dbe/	2022-08-03	<body><head rend="h2">Studie Engpässe bremsen E-Auto-Absatz</head><p>Anbieter zum Thema</p><p>Produktionsengpässe und Probleme in den Lieferketten machen es der Elektromobilität schwer. Deutsche Hersteller sind davon besonders betroffen.</p><p>Der weltweite Absatz von batterieelektrischen Fahrzeugen (BEVs) wird der Unternehmensberatung PWC zufolge von Produktionsengpässen, Lieferkettenproblemen und Lockdowns in China gebremst. Die Neuzulassungen von E-Autos in 14 ausgewählten Märkten seien im ersten Quartal gegenüber dem Vorjahr um 108 Prozent gestiegen, im zweiten Quartal jedoch nur noch um 62 Prozent.</p><p>„In Europa werden in diesem Jahr nur knapp 1,5 Millionen BEVs produziert werden – bei maximaler Kapazität und ohne Engpässe könnten es mehr als doppelt so viele sein“, sagte PWC-Experte Felix Kuhnert am Mittwoch.</p><head rend="h3">Verkaufszahlen von Plug-In-Hybriden sinken in Europa</head><p>„Die Elektromobilität stemmt sich gegen einen strauchelnden Gesamtmarkt“, sagte Kuhnert. Deutsche Autohersteller seien besonders stark von Lieferengpässen als wirtschaftlicher Folge des Kriegs in der Ukraine betroffen gewesen. Die Modellauswahl war eingeschränkt, die Lieferzeiten waren lang. Im Weltmarkt sank der BEV-Marktanteil deutscher Hersteller von 14 auf 11 Prozent.</p><p>E-Mobilität</p><p>China wechselt als Auto-Exporteur auf die Überholspur</p><p>In Deutschland machten BEV-Autos im ersten Halbjahr 13,5 Prozent der Neuzulassungen aus, in den USA knapp 5 Prozent, in China 17 Prozent. Während die Verkaufszahlen von Plug-In-Hybriden (PHEV) in Europa sanken, stiegen sie in China deutlich stärker als die von BEVs. „Gründe dafür sind neue Fahrzeugmodelle sowie Lücken in der Ladeinfrastruktur“, erklärte PWC.</p><head rend="h3">Konstant steigende Nachfrage erwartet</head><p>Die Beratung sehe inzwischen jedoch „erste Anzeichen für eine Entspannung der Lieferengpässe“ und erwarte mehr Produktionskapazitäten für Elektroautos mit einem stärkeren Wachstum im zweiten Halbjahr. In Deutschland erwarten sie eine konstant steigende Nachfrage, die auch durch die Kürzung der staatlichen Förderungen nicht stark gebremst werden dürfte.</p><p>E-Mobilität</p><p>Deutschland könnte Batteriezellzentrum werden</p><p>Um sich besser gegen externe Schocks zu wappnen, investierten europäische Autokonzerne Milliarden in europäische Lieferketten, vor allem bei Batterien. „Wir erwarten bis 2030 in Europa eine Batterienachfrage von rund 1 TWh und entsprechende Produktionskapazitäten“, sagte PWC-Strategieberater Jörn Neuhausen. Heute stammten zwei Drittel des Vormaterials für Batterien aus China.</p><p>(ID:48520116)</p></body>
https://www.automobil-industrie.vogel.de/bmw-einkaufschef-joachim-post-der-hebel-in-der-lieferkette-ist-gewaltig-a-9e92e30e787ccd584562385cbeed4953/	2022-08-03	<body><head rend="h2">Nachhaltige Mobilität BMW-Einkaufschef Joachim Post: „Der Hebel in der Lieferkette ist gewaltig“</head><p>BMW hält an seinen Nachhaltigkeitszielen fest: Ukrainekrieg, Energiesorgen, Verwerfungen in den Lieferketten und anderen Widrigkeiten trotzend. Die Zulieferer sitzen mit im Boot.</p><p>In den nächsten zehn Jahren sollen weltweit in den BMW-Fabriken mehr als 10 Millionen BEVs von den Bändern rollen. Die Elektromobilität ist eine der wichtigen Säulen der Nachhaltigkeitsstrategie des Konzerns. Doch sie hat auch Schattenseiten. „Mehr E-Mobilität führt in der Lieferkette zunächst zu einem Anstieg der CO<hi rend="#sub">2</hi>-Emission pro Fahrzeug – und zwar um deutlich mehr als 40 Prozent bis 2030“, warnte Joachim Post, Vorstand Einkauf und Lieferantennetzwerk, beim „Sustainability Day“ im BMW-Werk München. Hintergrund sei die sehr energieintensive Produktion von Hochvoltspeichern und anderen E-Komponenten. </p><head rend="h3">20 Millionen Tonnen CO2-Einsparungen vereinbart</head><p>Posts Vorgabe: „Statt 40 Prozent CO<hi rend="#sub">2</hi> nach oben, 20 Prozent nach unten.“ Damit die Rechnung aufgeht, müssen in der Lieferkette – im Vergleich zu 2019 – bis 2030 mehr als 60 Prozent der CO<hi rend="#sub">2</hi>-Emissionen vermieden werden. Das Team des Einkaufschefs ist längst aktiv: Über 420 Grünstromvereinbarungen mit Lieferanten wurden bereits abgeschlossen, darunter Batteriezellenhersteller und Aluminiumproduzenten. Dadurch und mit weiteren CO<hi rend="#sub">2</hi>-reduzierenden Maßnahmen habe BMW mehr als 20 Millionen Tonnen CO<hi rend="#sub">2</hi>-Einsparungen bis 2030 mit Lieferpartnern vereinbart, sagte Post. Und: „Der Hebel in der Lieferkette beim Thema CO<hi rend="#sub">2</hi>-Reduktion ist groß.“</p></body>
